CUST_ID,INCOME,SAVINGS,DEBT,R_SAVINGS_INCOME,R_DEBT_INCOME,R_DEBT_SAVINGS,T_CLOTHING_12,T_CLOTHING_6,R_CLOTHING,R_CLOTHING_INCOME,R_CLOTHING_SAVINGS,R_CLOTHING_DEBT,T_EDUCATION_12,T_EDUCATION_6,R_EDUCATION,R_EDUCATION_INCOME,R_EDUCATION_SAVINGS,R_EDUCATION_DEBT,T_ENTERTAINMENT_12,T_ENTERTAINMENT_6,R_ENTERTAINMENT,R_ENTERTAINMENT_INCOME,R_ENTERTAINMENT_SAVINGS,R_ENTERTAINMENT_DEBT,T_FINES_12,T_FINES_6,R_FINES,R_FINES_INCOME,R_FINES_SAVINGS,R_FINES_DEBT,T_GAMBLING_12,T_GAMBLING_6,R_GAMBLING,R_GAMBLING_INCOME,R_GAMBLING_SAVINGS,R_GAMBLING_DEBT,T_GROCERIES_12,T_GROCERIES_6,R_GROCERIES,R_GROCERIES_INCOME,R_GROCERIES_SAVINGS,R_GROCERIES_DEBT,T_HEALTH_12,T_HEALTH_6,R_HEALTH,R_HEALTH_INCOME,R_HEALTH_SAVINGS,R_HEALTH_DEBT,T_HOUSING_12,T_HOUSING_6,R_HOUSING,R_HOUSING_INCOME,R_HOUSING_SAVINGS,R_HOUSING_DEBT,T_TAX_12,T_TAX_6,R_TAX,R_TAX_INCOME,R_TAX_SAVINGS,R_TAX_DEBT,T_TRAVEL_12,T_TRAVEL_6,R_TRAVEL,R_TRAVEL_INCOME,R_TRAVEL_SAVINGS,R_TRAVEL_DEBT,T_UTILITIES_12,T_UTILITIES_6,R_UTILITIES,R_UTILITIES_INCOME,R_UTILITIES_SAVINGS,R_UTILITIES_DEBT,T_EXPENDITURE_12,T_EXPENDITURE_6,R_EXPENDITURE,R_EXPENDITURE_INCOME,R_EXPENDITURE_SAVINGS,R_EXPENDITURE_DEBT,CREDIT_SCORE,DEFAULT,CAT_GAMBLING_Low,CAT_GAMBLING_No,CAT_DEBT_1,CAT_CREDIT_CARD_1,CAT_MORTGAGE_1,CAT_SAVINGS_ACCOUNT_1,CAT_DEPENDENTS_1,DTI,STI,CUR,TOTAL_SPENDING,GAMBLING_PERCENTAGE,IS_HIGH_DEBT,IS_LOW_SAVINGS,NEW_CREDIT_SCORE,LOAN_STATUS
C8IVP9ZG87,0,5548,70541,0.0,0.1509,12.7147,0,0,0.4386,0.0627,0.0,0.0,0,0,0.4987,0.0,0.0,0.0,0,0,0.5749,0.1469,0.0,0.0,0,0,0.8417,0.0,0.0,0.0,0,0,0.4059,0.0,0.0,0.0,828,320,0.3865,0.1231,0.1492,0.0117,135,16,0.1185,0.0432,0.0243,0.0019,0,0,0.5062,0.0,0.0,0.0,0,0,0.5177,0.0036,0.0,0.0,6457,1541,0.2387,0.0,1.1638,0.0915,506,253,0.5,0.0779,0.0912,0.0072,7926,2130,0.2687,0.8258,1.4286,0.1124,623,0,False,True,True,False,False,True,False,0.1060151994218732,0.1427576242542068,0.9576073642607172,0.019157512276817393,0.0,1.0,0.0,506.14,REJECTED
C8J02BQH2D,171188,295688,373500,1.7273,2.1818,1.2632,18169,10942,0.6022,0.1061,0.0614,0.0486,0,0,0.5021,0.0,0.0,0.0,30357,15221,0.5014,0.1773,0.1027,0.0813,0,0,0.4757,0.0,0.0,0.0,0,0,0.5433,0.0,0.0,0.0,10202,5267,0.5163,0.0596,0.0345,0.0273,2878,1237,0.4298,0.0168,0.0097,0.0077,28258,14301,0.5061,0.1651,0.0956,0.0757,4093,2049,0.5006,0.0239,0.0138,0.011,56732,33208,0.5853,0.3314,0.1919,0.1519,4936,2479,0.5022,0.0288,0.0167,0.0132,155625,84704,0.5443,0.9091,0.5263,0.4167,631,0,False,True,True,False,False,True,False,0.058967002398544764,0.10720932247131489,0.45907612459210767,0.4384115359504953,0.0,1.0,0.0,545.27,REJECTED
C8JQDAPT0H,6081,760,116295,0.125,19.1243,153.0197,243,34,0.1399,0.04,0.3197,0.0021,0,0,0.5021,0.0,0.0,0.0,1340,686,0.5119,0.2204,1.7632,0.0115,0,0,0.4088,0.0,0.0,0.0,0,0,0.4074,0.0,0.0,0.0,1544,619,0.4009,0.2539,2.0316,0.0133,238,89,0.3739,0.0391,0.3132,0.002,0,0,0.5063,0.0,0.0,0.0,0,0,0.5045,0.0,0.0,0.0,3823,1617,0.423,0.6287,5.0303,0.0329,413,208,0.5036,0.0679,0.5434,0.0036,7601,3253,0.428,1.25,10.0013,0.0654,486,1,False,True,True,False,False,True,False,0.516865806794261,0.007757303058627133,0.9755369935411876,0.018234976865650458,0.0,1.0,1.0,342.16,REJECTED
C8JY6VT4A4,42645,469092,75813,10.9999,1.7778,0.1616,1752,1025,0.585,0.0411,0.0037,0.0231,0,0,0.5029,0.0,0.0,0.0,5715,2937,0.5139,0.134,0.0122,0.0754,0,0,0.4918,0.0,0.0,0.0,539,284,0.5269,0.0126,0.0011,0.0071,6979,3602,0.5161,0.1637,0.0149,0.0921,4048,2457,0.607,0.0949,0.0086,0.0534,11856,6000,0.5061,0.278,0.0253,0.1564,286,156,0.5455,0.0067,0.0006,0.0038,13579,8799,0.648,0.3184,0.0289,0.1791,2629,1323,0.5032,0.0616,0.0056,0.0347,47383,26583,0.561,1.1111,0.101,0.625,647,0,True,False,True,False,True,True,False,0.04804711622177135,0.6827505794960134,0.13328049393083682,0.13115898833347528,0.04149357532907498,1.0,0.0,633.42,REJECTED
C8OFRXHUPW,18688,213880,12459,11.4448,0.6667,0.0583,724,64,0.0884,0.0387,0.0034,0.0581,0,0,0.504,0.0,0.0,0.0,3842,1968,0.5122,0.2056,0.018,0.3084,0,0,0.0509,0.0,0.0,0.0,0,0,0.4707,0.0,0.0,0.0,4329,2038,0.4708,0.2316,0.0202,0.3475,1876,276,0.1471,0.1004,0.0088,0.1506,8009,4053,0.5061,0.4286,0.0374,0.6428,216,108,0.5,0.0116,0.001,0.0173,0,0,0.3152,0.0,0.0,0.0,1769,896,0.5065,0.0947,0.0083,0.142,20765,9403,0.4528,1.1111,0.0971,1.6667,672,0,False,True,True,False,False,True,False,0.018018229870259483,0.7103616702603656,0.05252148353144335,0.05560191887365523,0.0,1.0,0.0,655.77,REJECTED
C8OHQV100V,23381,144962,42086,6.2,1.8,0.2903,487,68,0.1396,0.0208,0.0034,0.0116,0,0,0.5021,0.0,0.0,0.0,3240,1648,0.5086,0.1386,0.0224,0.077,0,0,0.5769,0.0,0.0,0.0,227,121,0.533,0.0097,0.0016,0.0054,3792,1878,0.4953,0.1622,0.0262,0.0901,734,734,1.0,0.0314,0.0051,0.0174,6739,3411,0.5062,0.2882,0.0465,0.1601,150,90,0.6,0.0064,0.001,0.0036,6521,2101,0.3222,0.2789,0.045,0.1549,1491,747,0.501,0.0638,0.0103,0.0354,23381,10798,0.4618,1.0,0.1613,0.5556,613,1,True,False,True,False,False,True,False,0.048648150252442436,0.38482498403747756,0.20658548362053258,0.0630276192909251,0.03541419889074625,1.0,0.0,603.73,REJECTED
C8P4YV7ZUO,162242,189283,1500742,1.1667,9.25,7.9286,11853,6111,0.5156,0.0731,0.0626,0.0079,0,0,0.5012,0.0,0.0,0.0,16173,8285,0.5123,0.0997,0.0854,0.0108,0,0,1.0253,0.0,0.0,0.0,9281,4769,0.5138,0.0572,0.049,0.0062,17615,9071,0.515,0.1086,0.0931,0.0117,4189,2153,0.514,0.0258,0.0221,0.0028,0,0,0.5061,0.0,0.0,0.0,7092,3550,0.5006,0.0437,0.0375,0.0047,60479,34543,0.5712,0.3728,0.3195,0.0403,8520,4292,0.5038,0.0525,0.045,0.0057,135202,72774,0.5383,0.8333,0.7143,0.0901,549,1,False,False,True,True,False,True,False,0.2499968338034513,0.07241365839998641,0.8368934892645563,0.38043941071276505,0.25039537529190875,1.0,0.0,449.06,REJECTED
C8Q215YRPI,63935,875910,31968,13.7,0.5,0.0365,1886,1278,0.6776,0.0295,0.0022,0.059,0,0,0.5046,0.0,0.0,0.0,6747,3429,0.5082,0.1055,0.0077,0.2111,0,0,1.3929,0.0,0.0,0.0,0,0,0.5263,0.0,0.0,0.0,8270,4289,0.5186,0.1294,0.0094,0.2587,7690,4848,0.6304,0.1203,0.0088,0.2406,13972,7072,0.5062,0.2185,0.016,0.4371,372,186,0.5,0.0058,0.0004,0.0116,21904,12598,0.5751,0.3426,0.025,0.6852,3094,1545,0.4994,0.0484,0.0035,0.0968,63935,35245,0.5513,1.0,0.073,2.0,639,0,False,True,True,False,False,True,False,0.013513522212356334,0.850340736224315,0.03397821060446048,0.17814300718158338,0.0,1.0,0.0,665.92,REJECTED
C8SVT1ZWEW,114993,146355,261348,1.2727,2.2727,1.7857,8548,3088,0.3613,0.0743,0.0584,0.0327,5375,2705,0.5033,0.0467,0.0367,0.0206,16510,8452,0.5119,0.1436,0.1128,0.0632,0,0,1.0702,0.0,0.0,0.0,9402,5347,0.5687,0.0818,0.0642,0.036,6539,3840,0.5872,0.0569,0.0447,0.025,2542,1272,0.5004,0.0221,0.0174,0.0097,0,0,0.5061,0.0,0.0,0.0,2244,1122,0.5,0.0195,0.0153,0.0086,50689,31189,0.6153,0.4408,0.3463,0.194,2690,1359,0.5052,0.0234,0.0184,0.0103,104539,58374,0.5584,0.9091,0.7143,0.4,604,0,False,False,True,False,False,True,False,0.061424204335982245,0.07899658723040143,0.5164612547258596,0.29340032359703655,0.32806247133598,1.0,0.0,497.09,REJECTED
C8T50MQRLT,357293,1126848,1841435,3.1538,5.1539,1.6341,18528,9519,0.5138,0.0519,0.0164,0.0101,0,0,0.506,0.0,0.0,0.0,34441,17563,0.5099,0.0964,0.0306,0.0187,0,0,1.1751,0.0,0.0,0.0,0,0,0.5247,0.0,0.0,0.0,37407,19259,0.5149,0.1047,0.0332,0.0203,10992,10992,1.0,0.0308,0.0098,0.006,48678,24636,0.5061,0.1362,0.0432,0.0264,15042,7530,0.5006,0.0421,0.0133,0.0082,91618,37451,0.4088,0.2564,0.0813,0.0498,18135,9157,0.5049,0.0508,0.0161,0.0098,274841,136107,0.4952,0.7692,0.2439,0.1493,638,1,False,True,True,True,False,True,False,0.13929118997093315,0.19575506155586606,0.5719489379260094,0.776814556189503,0.0,1.0,0.0,520.24,REJECTED
C8U6D2SQ28,110432,143562,773024,1.3,7.0,5.3846,14648,9924,0.6775,0.1326,0.102,0.0189,0,0,0.5016,0.0,0.0,0.0,18895,9829,0.5202,0.1711,0.1316,0.0244,0,0,0.726,0.0,0.0,0.0,0,0,0.4292,0.0,0.0,0.0,6829,3703,0.5422,0.0618,0.0476,0.0088,5025,3512,0.6989,0.0455,0.035,0.0065,17990,9104,0.5061,0.1629,0.1253,0.0233,2606,1304,0.5004,0.0236,0.0182,0.0034,41302,22331,0.5407,0.374,0.2877,0.0534,3137,1575,0.5021,0.0284,0.0219,0.0041,110432,61282,0.5549,1.0,0.7692,0.1429,580,0,False,True,True,False,False,True,False,0.1891863519309627,0.08068944570192377,0.7774682526950898,0.31012801952936503,0.0,1.0,0.0,499.45,REJECTED
C8Z4WUSTBZ,106512,183975,280804,1.7273,2.6364,1.5263,6651,3397,0.5108,0.0624,0.0362,0.0237,3246,1630,0.5022,0.0305,0.0176,0.0116,15838,9861,0.6226,0.1487,0.0861,0.0564,0,0,1.2862,0.0,0.0,0.0,0,0,0.4949,0.0,0.0,0.0,13507,6966,0.5157,0.1268,0.0734,0.0481,5524,3971,0.7189,0.0519,0.03,0.0197,0,0,0.5061,0.0,0.0,0.0,4523,1812,0.4006,0.0425,0.0246,0.0161,41009,21458,0.5233,0.385,0.2229,0.146,6531,3294,0.5044,0.0613,0.0355,0.0233,96829,52389,0.541,0.9091,0.5263,0.3448,620,0,False,True,True,False,False,True,False,0.07125191040529578,0.10720929538841985,0.5077075822025563,0.2715149450736609,0.0,1.0,0.0,544.52,REJECTED
C91SLTIAJH,125575,75345,150690,0.6,1.2,2.0,14877,9903,0.6657,0.1185,0.1975,0.0987,6631,3333,0.5026,0.0528,0.088,0.044,20363,10276,0.5046,0.1622,0.2703,0.1351,0,0,0.2317,0.0,0.0,0.0,0,0,0.4994,0.0,0.0,0.0,7623,4296,0.5636,0.0607,0.1012,0.0506,3210,2037,0.6346,0.0256,0.0426,0.0213,0,0,0.5061,0.0,0.0,0.0,2074,693,0.3341,0.0165,0.0275,0.0138,67464,43495,0.6447,0.5372,0.8954,0.4477,3333,1670,0.5011,0.0265,0.0442,0.0221,125575,75703,0.6029,1.0,1.6667,0.8333,617,0,False,True,True,False,False,True,False,0.03243194604530789,0.03724117886803547,0.4426810754793082,0.35311249254875243,0.0,1.0,0.0,547.05,REJECTED
C92EOZLTSA,185935,666268,2262212,3.5833,12.1667,3.3953,4191,2205,0.5261,0.0225,0.0063,0.0019,5728,2885,0.5037,0.0308,0.0086,0.0025,22078,11363,0.5147,0.1187,0.0331,0.0098,0,0,0.7403,0.0,0.0,0.0,0,0,0.5152,0.0,0.0,0.0,23556,12076,0.5127,0.1267,0.0354,0.0104,4971,917,0.1845,0.0267,0.0075,0.0022,30857,15616,0.5061,0.166,0.0463,0.0136,8739,3978,0.4552,0.047,0.0131,0.0039,43292,2204,0.0509,0.2328,0.065,0.0191,11534,5787,0.5017,0.062,0.0173,0.0051,154946,57031,0.3681,0.8333,0.2326,0.0685,592,0,False,True,True,True,False,True,False,0.32882430924358896,0.22241290201816277,0.750282058091742,0.43648414658378043,0.0,1.0,0.0,493.37,REJECTED
C92Y89OX39,42102,0,1018115,0.0,24.1821,0.0,821,610,0.743,0.0195,0.0937,0.0008,10125,5063,0.5,0.2405,0.2844,0.0099,8157,6252,0.7665,0.1937,0.6833,0.008,0,0,0.509,0.0,0.0017,0.0,0,0,0.4991,0.0,0.0613,0.0,5402,2781,0.5148,0.1283,0.0,0.0053,830,417,0.5024,0.0197,0.047,0.0008,0,0,0.5061,0.0,0.0,0.0,0,0,0.4086,0.0,0.0271,0.0,11783,5311,0.4507,0.2799,0.0,0.0116,1157,583,0.5039,0.0275,0.0538,0.0011,38275,21017,0.5491,0.9091,0.8074,0.0376,391,1,False,True,True,True,False,False,False,0.6535606136667824,0.0,0.9919043938273363,0.10530528825683387,0.0,1.0,1.0,320.63,REJECTED
C95I2WXODI,183006,211161,1998991,1.1538,10.9231,9.4667,6791,1165,0.1716,0.0371,0.0322,0.0034,0,0,0.5006,0.0,0.0,0.0,20748,10654,0.5135,0.1134,0.0983,0.0104,0,0,0.6793,0.0,0.0,0.0,11681,6890,0.5898,0.0638,0.0553,0.0058,26645,15460,0.5802,0.1456,0.1262,0.0133,5933,2024,0.3411,0.0324,0.0281,0.003,0,0,0.5063,0.0,0.0,0.0,8492,3865,0.4551,0.0464,0.0402,0.0042,49337,9828,0.1992,0.2696,0.2336,0.0247,11147,5603,0.5026,0.0609,0.0528,0.0056,140774,55489,0.3942,0.7692,0.6667,0.0704,552,0,False,False,True,True,False,True,False,0.29521422001216746,0.07161772993739038,0.8627941824532277,0.3962559255159102,0.3026719813034304,1.0,0.0,433.34,REJECTED
C95J2R7K6G,76038,532266,83642,7.0,1.1,0.1571,1891,1132,0.5986,0.0249,0.0036,0.0226,0,0,0.502,0.0,0.0,0.0,8226,4168,0.5067,0.1082,0.0155,0.0983,0,0,0.8949,0.0,0.0,0.0,0,0,0.5079,0.0,0.0,0.0,10216,5292,0.518,0.1344,0.0192,0.1221,4863,3718,0.7645,0.064,0.0091,0.0581,17239,8724,0.5061,0.2267,0.0324,0.2061,456,228,0.5,0.006,0.0009,0.0055,29317,15489,0.5283,0.3856,0.0551,0.3505,3830,1922,0.5018,0.0504,0.0072,0.0458,76038,40673,0.5349,1.0,0.1429,0.9091,665,0,False,True,True,False,False,True,False,0.029729354962010693,0.43448042012708044,0.12485902734542968,0.21249822589344008,0.0,1.0,0.0,618.25,REJECTED
C97OABQGPA,171333,331244,228444,1.9333,1.3333,0.6897,3732,1185,0.3175,0.0218,0.0113,0.0163,3861,1936,0.5014,0.0225,0.0117,0.0169,32277,25030,0.7755,0.1884,0.0974,0.1413,0,0,0.9492,0.0,0.0,0.0,0,0,0.5847,0.0,0.0,0.0,15147,7408,0.4891,0.0884,0.0457,0.0663,2941,226,0.0768,0.0172,0.0089,0.0129,20757,10506,0.5061,0.1212,0.0627,0.0909,5882,3212,0.5461,0.0343,0.0178,0.0257,21888,3386,0.1547,0.1278,0.0661,0.0958,7737,3878,0.5012,0.0452,0.0234,0.0339,114222,56767,0.497,0.6667,0.3448,0.5,608,0,False,True,True,False,False,True,False,0.03603549560589765,0.11999942658413285,0.32278819589203117,0.32088620170881943,0.0,1.0,0.0,566.96,REJECTED
C9DKNB4UT7,239586,447227,2315998,1.8667,9.6667,5.1786,11539,4505,0.3904,0.0482,0.0258,0.005,4250,2148,0.5054,0.0177,0.0095,0.0018,16034,8169,0.5095,0.0669,0.0359,0.0069,0,0,0.9021,0.0,0.0,0.0,9315,4764,0.5114,0.0389,0.0208,0.004,17588,9110,0.518,0.0734,0.0393,0.0076,3053,2039,0.6679,0.0127,0.0068,0.0013,22883,11581,0.5061,0.0955,0.0512,0.0099,6481,2950,0.4552,0.0271,0.0145,0.0028,60088,34929,0.5813,0.2508,0.1344,0.0259,8493,4263,0.5019,0.0354,0.019,0.0037,159724,84458,0.5288,0.6667,0.3571,0.069,603,0,False,False,True,False,False,True,False,0.261257343142758,0.11586139355398409,0.7966690098195199,0.4500468364131823,0.21272930839906362,1.0,0.0,458.27,REJECTED
C9F7C456R6,50908,576953,16969,11.3332,0.3333,0.0294,446,123,0.2758,0.0088,0.0008,0.0263,0,0,0.5048,0.0,0.0,0.0,7219,3662,0.5073,0.1418,0.0125,0.4254,0,0,0.5508,0.0,0.0,0.0,702,332,0.4729,0.0138,0.0012,0.0414,10038,5777,0.5755,0.1972,0.0174,0.5915,6253,1207,0.193,0.1228,0.0108,0.3685,15023,7604,0.5062,0.2951,0.026,0.8853,396,198,0.5,0.0078,0.0007,0.0233,13165,1040,0.079,0.2586,0.0228,0.7758,3322,1674,0.5039,0.0653,0.0058,0.1958,56564,21617,0.3822,1.1111,0.098,3.3334,642,0,True,False,True,False,False,True,False,0.009008696937659268,0.7034392063935487,0.027181834069268215,0.15721990405631725,0.04527011995251924,0.0,0.0,819.04,APPROVED
C9FG5C9IBI,87120,78408,383328,0.9,4.4,4.8889,9970,701,0.0703,0.1144,0.1272,0.026,0,0,0.4989,0.0,0.0,0.0,18519,9375,0.5062,0.2126,0.2362,0.0483,0,0,1.0241,0.0,0.0,0.0,0,0,0.5327,0.0,0.0,0.0,5824,2793,0.4796,0.0669,0.0743,0.0152,1799,0,0.4856,0.0206,0.0229,0.0047,17426,8820,0.5061,0.2,0.2222,0.0455,2524,1264,0.5008,0.029,0.0322,0.0066,28010,6117,0.2184,0.3215,0.3572,0.0731,3048,1530,0.502,0.035,0.0389,0.008,87120,30600,0.3512,1.0,1.1111,0.2273,634,0,False,True,True,False,False,True,False,0.11891713549946227,0.0558617683020532,0.7214061970773911,0.24395526412898466,0.0,1.0,0.0,513.66,REJECTED
C9GMY6MGZD,0,10915,2620,3.8019,5.0991,0.24,0,0,0.5503,0.0772,0.0,0.0,0,0,0.4968,0.0,0.0,0.0,0,0,0.4263,0.0,0.0,0.0,0,0,0.4063,0.0,0.0,0.0,330,153,0.4636,0.0,0.0302,0.126,609,311,0.5107,0.0727,0.0558,0.2324,106,55,0.5189,0.0801,0.0097,0.0405,850,430,0.5059,0.0193,0.0779,0.3244,0,0,0.4586,0.0309,0.0,0.0,0,0,0.5174,0.2638,0.0,0.0,288,144,0.5,0.0352,0.0264,0.1099,2183,1093,0.5007,1.2083,0.2,0.8332,614,1,True,False,True,False,False,True,False,0.1060151994218732,0.1427576242542068,0.1999451034180646,0.0028556019188736553,0.5514102704060766,1.0,0.0,508.98,REJECTED
C9HNM0U3GC,4498,4498,0,1.0,0.0,0.0,115,64,0.5565,0.0256,0.0256,0.0,286,145,0.507,0.0636,0.0636,0.0565,3764,1953,0.5189,0.8368,0.8368,0.0,0,0,0.5033,0.0,0.0,0.0004,0,0,0.4252,0.0,0.0,0.0,612,316,0.5163,0.1361,0.1361,0.015,0,0,0.4703,0.0,0.0,0.0994,0,0,0.5062,0.0,0.0,0.016,0,0,0.5089,0.0,0.0,0.0,4220,2877,0.6818,0.9382,0.9382,0.4929,0,0,0.5018,0.0,0.0,0.0,8997,5355,0.5952,2.0002,2.0002,0.0,585,0,False,True,False,False,False,True,False,0.0,0.06206863144672578,0.0,0.022197621277924438,0.0,0.0,0.0,779.16,APPROVED
C9HNMM2A3U,34229,205374,13692,6.0,0.4,0.0667,1078,310,0.2876,0.0315,0.0052,0.0787,0,0,0.5051,0.0,0.0,0.0,4280,2197,0.5133,0.125,0.0208,0.3126,0,0,0.7551,0.0,0.0,0.0,0,0,0.5824,0.0,0.0,0.0,5221,2657,0.5089,0.1525,0.0254,0.3813,2049,831,0.4056,0.0599,0.01,0.1496,0,0,0.5062,0.0,0.0,0.0,220,100,0.4545,0.0064,0.0011,0.0161,19384,12163,0.6275,0.5663,0.0944,1.4157,1997,1000,0.5008,0.0583,0.0097,0.1459,34229,19258,0.5626,1.0,0.1667,2.4999,610,0,False,True,True,False,False,True,False,0.010810964514796314,0.3724117886803547,0.055835192164918133,0.09382043203042949,0.0,0.0,0.0,796.11,APPROVED
C9JIGIU9RO,8917,991,7926,0.1111,0.8889,7.998,505,266,0.5267,0.0566,0.5096,0.0637,4299,2170,0.5048,0.4821,4.338,0.5424,2103,1300,0.6182,0.2358,2.1221,0.2653,0,0,0.5933,0.0,0.0,0.0,0,0,0.5433,0.0,0.0,0.0,2269,1177,0.5187,0.2545,2.2896,0.2863,242,185,0.7645,0.0271,0.2442,0.0305,0,0,0.5062,0.0,0.0,0.0,0,0,0.4873,0.0,0.0,0.0,0,0,0.9627,0.0,0.0,0.0,490,247,0.5041,0.055,0.4945,0.0618,9908,5345,0.5395,1.1111,9.998,1.2501,594,1,False,True,True,False,False,True,False,0.02402299020177847,0.006898061429147163,0.45906380004005415,0.024783558999687757,0.0,1.0,1.0,453.07,REJECTED
C9N78WR909,297516,371895,2355335,1.25,7.9167,6.3333,6633,199,0.03,0.0223,0.0178,0.0028,0,0,0.5025,0.0,0.0,0.0,36855,18781,0.5096,0.1239,0.0991,0.0156,0,0,0.4051,0.0,0.0,0.0,0,0,0.5244,0.0,0.0,0.0,33296,13938,0.4186,0.1119,0.0895,0.0141,6355,1800,0.2832,0.0214,0.0171,0.0027,51950,26292,0.5061,0.1746,0.1397,0.0221,16053,8037,0.5007,0.054,0.0432,0.0068,77484,8069,0.1041,0.2604,0.2083,0.0329,19304,9705,0.5027,0.0649,0.0519,0.0082,247930,86821,0.3502,0.8333,0.6667,0.1053,570,0,False,True,True,True,False,True,False,0.21396075516001734,0.07758578930840723,0.8043249049009288,0.7004257855743848,0.0,1.0,0.0,480.25,REJECTED
C9O6F9NMJJ,25623,19929,606411,0.7778,23.6667,30.4286,1056,234,0.2216,0.0412,0.053,0.0017,0,0,0.503,0.0,0.0,0.0,3214,1647,0.5124,0.1254,0.1613,0.0053,0,0,0.7601,0.0,0.0,0.0,0,0,0.4799,0.0,0.0,0.0,4936,2716,0.5502,0.1926,0.2477,0.0081,856,417,0.4871,0.0334,0.043,0.0014,0,0,0.506,0.0,0.0,0.0,0,0,0.5439,0.0,0.0,0.0,17428,10651,0.6111,0.6802,0.8745,0.0287,980,492,0.502,0.0382,0.0492,0.0016,28470,16157,0.5675,1.1111,1.4286,0.0469,435,1,False,True,True,False,False,True,False,0.6396300470046834,0.04827560223634227,0.9607532511494156,0.07747310454455138,0.0,1.0,0.0,432.39,REJECTED
C9URBMKDNN,77877,474340,1330984,6.0909,17.0908,2.806,1436,31,0.0216,0.0184,0.003,0.0011,16114,8115,0.5036,0.2069,0.034,0.0121,4358,2248,0.5158,0.056,0.0092,0.0033,0,0,0.8118,0.0,0.0,0.0,1513,773,0.5109,0.0194,0.0032,0.0011,29555,13557,0.4587,0.3795,0.0623,0.0222,5683,1669,0.2937,0.073,0.012,0.0043,0,0,0.5061,0.0,0.0,0.0,3559,1782,0.5007,0.0457,0.0075,0.0027,0,0,0.4657,0.0,0.0,0.0,8579,4353,0.5074,0.1102,0.0181,0.0064,70797,32528,0.4595,0.9091,0.1493,0.0532,479,1,False,False,True,True,False,True,True,0.4619078940205717,0.37805301488809157,0.7300353670798215,0.19762127792443726,0.07795405654102583,1.0,0.0,490.35,REJECTED
C9V3IFK8A3,263264,702038,658161,2.6667,2.5,0.9375,30806,21959,0.7128,0.117,0.0439,0.0468,6526,3280,0.5026,0.0248,0.0093,0.0099,26679,14540,0.545,0.1013,0.038,0.0405,0,0,1.0878,0.0,0.0,0.0,0,0,0.5132,0.0,0.0,0.0,29993,16910,0.5638,0.1139,0.0427,0.0456,15595,10928,0.7007,0.0592,0.0222,0.0237,0,0,0.5061,0.0,0.0,0.0,9069,3632,0.4005,0.0344,0.0129,0.0138,87627,47460,0.5416,0.3328,0.1248,0.1331,13092,6599,0.504,0.0497,0.0186,0.0199,219387,125308,0.5712,0.8333,0.3125,0.3333,582,1,False,True,True,True,False,True,False,0.06756665692082817,0.16551650770176124,0.4187525750468307,0.6194044679099606,0.0,1.0,0.0,547.16,REJECTED
C9WHRI9RSA,74949,119918,112424,1.6,1.5,0.9375,4032,1147,0.2845,0.0538,0.0336,0.0359,0,0,0.5018,0.0,0.0,0.0,17379,8823,0.5077,0.2319,0.1449,0.1546,0,0,0.6656,0.0,0.0,0.0,8426,3706,0.4398,0.1124,0.0703,0.0749,4617,1805,0.3909,0.0616,0.0385,0.0411,1707,715,0.4189,0.0228,0.0142,0.0152,16209,8203,0.5061,0.2163,0.1352,0.1442,2348,1176,0.5009,0.0313,0.0196,0.0209,17429,381,0.0219,0.2325,0.1453,0.155,2802,1405,0.5014,0.0374,0.0234,0.0249,74949,27361,0.3651,1.0,0.625,0.6667,636,0,False,False,True,False,False,True,False,0.04054011285671695,0.09930947905680479,0.3779000367814224,0.20940702262340688,0.41008157687097996,1.0,0.0,507.13,REJECTED
C9YTQY71MH,16800,4800,0,0.2857,0.0,0.0,242,145,0.5992,0.0144,0.0504,0.0,479,239,0.499,0.0285,0.0998,0.076,6403,3294,0.5144,0.3811,1.334,0.362,0,0,0.8706,0.0,0.0,0.0012,0,0,0.5933,0.0,0.0,0.0134,1174,695,0.592,0.0699,0.2446,0.0,0,0,0.4544,0.0,0.0,0.0,0,0,0.506,0.0,0.0,0.0407,0,0,0.5138,0.0,0.0,0.0436,15702,9069,0.5776,0.9346,3.2713,0.7999,0,0,0.5017,0.0,0.0,0.0318,24000,13442,0.5601,1.4286,5.0,0.0,639,0,False,True,False,False,False,True,False,0.0,0.017733894699064508,0.0,0.06478469442788612,0.0,0.0,0.0,773.95,APPROVED
C9Z0YK6B93,11722,5210,302180,0.4445,25.7789,58.0,1357,824,0.6072,0.1158,0.2605,0.0045,0,0,0.5016,0.0,0.0,0.0,2726,1379,0.5059,0.2326,0.5232,0.009,0,0,0.7876,0.0,0.0,0.0,0,0,0.5868,0.0,0.0,0.0,4418,2588,0.5858,0.3769,0.848,0.0146,1053,761,0.7227,0.0898,0.2021,0.0035,2654,1343,0.506,0.2264,0.5094,0.0088,0,0,0.4993,0.0,0.0,0.0,0,0,0.2583,0.0,0.0,0.0,817,412,0.5043,0.0697,0.1568,0.0027,13025,7307,0.561,1.1112,2.5,0.0431,385,0,False,True,True,False,False,True,False,0.6967159654190936,0.02758723509959404,0.9781159088536956,0.03363138323540265,0.0,1.0,0.0,423.56,REJECTED
